,BasisOfRec,Binomial,CatalogNo,Citation,CollectID,Compiler,Data_sens,Dec_Lat,Dec_Long,Dist_comm,Event_Year,Origin,Presence,Seasonal,Sens_comm,SpatialRef,YrCompiled,recordedBy
9102,PRESERVED_SPECIMEN,Palicourea matamana,523002,GBIF,Herrera Chacón 2805,Manuel Vargas,,9.78,-83.13,"El Progreso, Cabeceras de Río Cariei, Fila Matama, Valle de La Estrella",1989.0,1,1,1,,WGS84,2020,Gerardo Herrera Ch.|Abelardo Chacón
22881,PRESERVED_SPECIMEN,Palicourea matamana,1599213,GBIF,,Manuel Vargas,,9.788889,-83.13833299999999,El Progreso. Cabeceras de Rio Cariei. Fila Matama.,1989.0,1,1,1,,WGS84,2020,Gerardo Herrera
