,BasisOfRec,Binomial,CatalogNo,Citation,CollectID,Compiler,Data_sens,Dec_Lat,Dec_Long,Dist_comm,Event_Year,Origin,Presence,Seasonal,Sens_comm,SpatialRef,YrCompiled,recordedBy
7860,PRESERVED_SPECIMEN,Eugenia paloverdensis,892449,GBIF,Chavarría García 850,Manuel Vargas,,10.358333,-85.355556,P.N. Palo Verde; Valle del Tempisque. Estación Palo Verde.,1993.0,1,1,1,,WGS84,2020,Ulises Chavarría
7862,PRESERVED_SPECIMEN,Eugenia paloverdensis,892377,GBIF,Chavarría García 826,Manuel Vargas,,10.35,-85.35,P.N. Palo Verde; Valle del Tempisque. Estación Palo Verde; Cerro Guayacán.,1993.0,1,1,1,,WGS84,2020,Ulises Chavarría
10721,PRESERVED_SPECIMEN,Eugenia paloverdensis,2865657,GBIF,Quigley 937,Manuel Vargas,,10.32333,-85.30694,"Est. Biológia Palo Verde forested lowlands to slopes of Cerro Guayacan, N & W of OET station.",1992.0,1,1,1,,WGS84,2020,Martin F. Quigley
17147,PRESERVED_SPECIMEN,Eugenia paloverdensis,4411128,GBIF,,Manuel Vargas,,10.334974,-85.24638399999999,"A.C.T, Bagaces, Pque Nal Palo Verde, Sector Catalina, Fila Catalina",2014.0,1,1,1,,WGS84,2020,Nelson A. Zamora Villalobos; Enia Navarro ; Jose Antonio Azofeifa Zuñiga
17148,PRESERVED_SPECIMEN,Eugenia paloverdensis,4411126,GBIF,,Manuel Vargas,,10.334974,-85.24638399999999,"A.C.T, Bagaces, Pque Nal Palo Verde, Sector Catalina, Fila Catalina",2014.0,1,1,1,,WGS84,2020,Nelson A. Zamora Villalobos; Enia Navarro ; Jose Antonio Azofeifa Zuñiga
17149,PRESERVED_SPECIMEN,Eugenia paloverdensis,4411127,GBIF,,Manuel Vargas,,10.334974,-85.24638399999999,"A.C.T, Bagaces, Pque Nal Palo Verde, Sector Catalina, Fila Catalina",2014.0,1,1,1,,WGS84,2020,Nelson A. Zamora Villalobos; Enia Navarro ; Jose Antonio Azofeifa Zuñiga
22723,PRESERVED_SPECIMEN,Eugenia paloverdensis,1603309,GBIF,,Manuel Vargas,,10.35,-85.35,Estacion Palo Verde; Cerro Guayacan.,1993.0,1,1,1,,WGS84,2020,Ulises Chavarría
24268,PRESERVED_SPECIMEN,Eugenia paloverdensis,V0044405F,GBIF,826,Manuel Vargas,,10.0114,-83.9519,,1993.0,1,1,1,,WGS84,2020,U. Chavarría
