,BasisOfRec,Binomial,CatalogNo,Citation,CollectID,Compiler,Data_sens,Dec_Lat,Dec_Long,Dist_comm,Event_Year,Origin,Presence,Seasonal,Sens_comm,SpatialRef,YrCompiled,recordedBy
14094,PRESERVED_SPECIMEN,Pouteria macrocarpa,1729001,GBIF,Pennington 11388,Manuel Vargas,,8.73,-83.41,"LOC: NW0883; Between Rincon de Osa and Esquinas, disturbed forest on laterite",1984.0,1,1,1,,WGS84,2020,T. D. Pennington|Luis J. Poveda Álvarez|Pablo E. Sánchez V.|Nelson Zamora
14237,PRESERVED_SPECIMEN,Pouteria macrocarpa,1591632,GBIF,Forero 856,Manuel Vargas,,2.5089599999999996,-73.88302,Sierra de La Macarena.,,1,1,1,,WGS84,2020,Enrique  Forero|et al.
14562,PRESERVED_SPECIMEN,Pouteria macrocarpa,1442159,GBIF,Davidson 6839,Manuel Vargas,,10.5,-83.78,Hacienda Tapezcu-Las Suerte. Close to Finca La Selva. Tropical wet forest,1978.0,1,1,1,,WGS84,2020,Christopher Davidson
16361,PRESERVED_SPECIMEN,Pouteria macrocarpa,100456331,GBIF,Sabatier 5500,Manuel Vargas,,4.0569440000000005,-52.086667,"Interfluve Kourouaï-Kapiri, sud rivière Kourouaï.",2008.0,1,1,1,,WGS84,2020,D. Sabatier
20583,PRESERVED_SPECIMEN,Pouteria macrocarpa,3425682,GBIF,,Manuel Vargas,,9.672661999999999,-83.027687,Sendero Tepezcuintle.,2000.0,1,1,1,,WGS84,2020,L. Acosta; Victor Ramírez ; Gerardo Soto ; Geovanny Sancho
20584,PRESERVED_SPECIMEN,Pouteria macrocarpa,3425683,GBIF,,Manuel Vargas,,9.672661999999999,-83.027687,Sendero Tepezcuintle.,2000.0,1,1,1,,WGS84,2020,L. Acosta; Victor Ramírez ; Gerardo Soto ; Geovanny Sancho
21495,PRESERVED_SPECIMEN,Pouteria macrocarpa,2930313,GBIF,,Manuel Vargas,,9.516667,-84.06666700000001,San Isidro.,1987.0,1,1,1,,WGS84,2020,Nelson A. Zamora Villalobos
21706,PRESERVED_SPECIMEN,Pouteria macrocarpa,2918441,GBIF,,Manuel Vargas,,8.55,-83.583333,"Rancho Quemado, ca. 15 km W of Rincon; on ridge at NW end of valley, near Fila Ganado.",1988.0,1,1,1,,WGS84,2020,Barry Hammel
24336,PRESERVED_SPECIMEN,Pouteria macrocarpa,V0072046F,GBIF,405,Manuel Vargas,,-10.8339,-52.8731,,1932.0,1,1,1,,WGS84,2020,P. Capucho
24353,PRESERVED_SPECIMEN,Pouteria macrocarpa,V0325157F,GBIF,4995,Manuel Vargas,,-18.0,-44.0,,,1,1,1,,WGS84,2020,Y. Mexía
